Datetime,Short.,Long.,close,Buy,Sell
2022-05-24 11:15:00+05:30,16187.336292613636,16141.013316761364,16153.0498046875,False,False
2022-05-24 11:20:00+05:30,16182.39990234375,16145.79931640625,16159.7001953125,False,False
2022-05-24 11:25:00+05:30,16179.018110795454,16129.231889204546,16166.0,False,False
2022-05-24 11:30:00+05:30,16178.779474431818,16129.470525568182,16176.2001953125,False,False
2022-05-24 11:35:00+05:30,16177.88631924716,16130.36368075284,16180.75,True,False
2022-05-24 11:40:00+05:30,16180.95450106534,16155.94491299716,16218.0,True,False
2022-05-24 11:45:00+05:30,16177.73623934659,16182.36337002841,16226.650390625,True,False
2022-05-24 11:50:00+05:30,16177.347523082386,16182.752086292614,16237.0,True,False
2022-05-24 11:55:00+05:30,16176.324662642046,16183.774946732954,16228.349609375,True,False
2022-05-24 12:00:00+05:30,16177.85196200284,16182.24764737216,16205.9501953125,True,False
2022-05-24 12:05:00+05:30,16177.729314630682,16182.370294744318,16185.5498046875,True,False
2022-05-24 12:10:00+05:30,16188.62735262784,16181.87264737216,16199.849609375,True,False
2022-05-24 12:15:00+05:30,16204.160999644886,16183.188609730114,16205.25,True,False
2022-05-24 12:20:00+05:30,16205.381480823864,16181.968128551136,16224.650390625,True,False
2022-05-24 12:25:00+05:30,16203.540571732954,16183.809037642046,16214.0498046875,True,False
2022-05-24 12:30:00+05:30,16203.349609375,16184.0,16237.400390625,True,False
2022-05-24 12:35:00+05:30,16205.340598366478,16182.009011008522,16205.0498046875,False,False
2022-05-24 12:40:00+05:30,16206.97696200284,16180.37264737216,16221.150390625,True,False
2022-05-24 12:45:00+05:30,16206.53378018466,16180.81582919034,16221.2001953125,True,False
2022-05-24 12:50:00+05:30,16206.274769176136,16181.074840198864,16232.4501953125,True,False
2022-05-24 12:55:00+05:30,16207.427201704546,16179.922407670454,16229.349609375,True,False
2022-05-24 13:00:00+05:30,16209.234019886364,16196.965198863636,16246.75,True,False
2022-05-24 13:05:00+05:30,16222.204811789772,16185.394797585228,16162.7998046875,False,True
2022-05-24 13:10:00+05:30,16228.591175426136,16185.258433948864,16162.25,False,True
2022-05-24 13:15:00+05:30,16224.10262784091,16182.94717684659,16151.5498046875,False,True
2022-05-24 13:20:00+05:30,16223.836692116478,16183.213112571022,16157.599609375,False,True
2022-05-24 13:25:00+05:30,16226.420676491478,16180.629128196022,16189.0498046875,False,False
2022-05-24 13:30:00+05:30,16224.572975852272,16182.476828835228,16182.0,False,True
2022-05-24 13:35:00+05:30,16223.141157670454,16183.908647017046,16183.75,False,True
2022-05-24 13:40:00+05:30,16223.270729758522,16183.779074928978,16192.099609375,False,False
2022-05-24 13:45:00+05:30,16225.11856356534,16181.93124112216,16169.150390625,False,True
2022-05-24 13:50:00+05:30,16223.46182528409,16183.58797940341,16166.349609375,False,True
2022-05-24 13:55:00+05:30,16221.341264204546,16185.708540482954,16168.599609375,False,True
2022-05-24 14:00:00+05:30,16221.83212002841,16185.21768465909,16156.349609375,False,True
2022-05-24 14:05:00+05:30,16217.536354758522,16184.863059303978,16150.75,False,True
2022-05-24 14:10:00+05:30,16215.981889204546,16186.417524857954,16148.5,False,True
2022-05-24 14:15:00+05:30,16217.643110795454,16184.556107954546,16156.75,False,True
2022-05-24 14:20:00+05:30,16187.059747869318,16180.690252130682,16109.400390625,False,True
2022-05-24 14:25:00+05:30,16172.29549893466,16182.35391512784,16095.349609375,False,True
2022-05-24 14:30:00+05:30,16165.098277698864,16183.901722301136,16092.650390625,False,True
2022-05-24 14:35:00+05:30,16161.43204012784,16181.61776455966,16108.849609375,False,True
2022-05-24 14:40:00+05:30,16161.425248579546,16181.624556107954,16106.5498046875,False,True
2022-05-24 14:45:00+05:30,16160.66153231534,16182.38827237216,16093.2001953125,False,True
2022-05-24 14:50:00+05:30,16156.970037286932,16170.879572088068,16100.400390625,False,True
2022-05-24 14:55:00+05:30,16151.345037286932,16125.604181463068,16130.7998046875,False,False
2022-05-24 15:00:00+05:30,16151.11319247159,16125.83602627841,16139.349609375,False,False
2022-05-24 15:05:00+05:30,16150.431374289772,16126.517844460228,16129.5,False,False
2022-05-24 15:10:00+05:30,16151.133567116478,16125.815651633522,16112.75,False,True
2022-05-24 15:15:00+05:30,16148.63134765625,16128.31787109375,16123.2001953125,False,True
2022-05-24 15:20:00+05:30,16147.3291015625,16125.1708984375,16121.599609375,False,True
2022-05-24 15:25:00+05:30,16147.970037286932,16124.529962713068,16139.5,False,False
2022-05-25 09:15:00+05:30,16156.724609375,16145.3251953125,16205.2998046875,True,False
2022-05-25 09:20:00+05:30,16158.095037286932,16143.954767400568,16209.7001953125,True,False
2022-05-25 09:25:00+05:30,16160.31094637784,16141.73885830966,16199.650390625,True,False
2022-05-25 09:30:00+05:30,16160.474609375,16141.5751953125,16203.7001953125,True,False
2022-05-25 09:35:00+05:30,16159.51327237216,16142.53653231534,16184.0498046875,True,False
2022-05-25 09:40:00+05:30,16160.05859375,16141.9912109375,16163.7001953125,True,False
2022-05-25 09:45:00+05:30,16161.544877485796,16140.504927201704,16163.75,True,False
2022-05-25 09:50:00+05:30,16162.792524857954,16139.257279829546,16128.349609375,False,True
2022-05-25 09:55:00+05:30,16158.55166903409,16143.49813565341,16134.849609375,False,True
2022-05-25 10:00:00+05:30,16158.299449573864,16143.750355113636,16137.75,False,True
2022-05-25 10:05:00+05:30,16157.719904119318,16144.329900568182,16135.75,False,True
2022-05-25 10:10:00+05:30,16155.572310014204,16146.477494673296,16134.2001953125,False,True
2022-05-25 10:15:00+05:30,16156.751775568182,16145.298029119318,16130.9501953125,False,True
2022-05-25 10:20:00+05:30,16156.710893110796,16145.338911576704,16123.099609375,False,True
2022-05-25 10:25:00+05:30,16170.95028409091,16146.15030184659,16133.400390625,False,True
2022-05-25 10:30:00+05:30,16182.607155539772,16151.993430397728,16143.2001953125,False,True
2022-05-25 10:35:00+05:30,16182.53897372159,16152.06161221591,16139.7998046875,False,True
2022-05-25 10:40:00+05:30,16181.475363991478,16153.125221946022,16140.7001953125,False,True
2022-05-25 10:45:00+05:30,16181.311390269886,16153.888805042614,16148.7998046875,False,True
2022-05-25 10:50:00+05:30,16185.10440340909,16153.14559659091,16142.9501953125,False,True
2022-05-25 10:55:00+05:30,16184.47705078125,16153.77294921875,16138.900390625,False,True
2022-05-25 11:00:00+05:30,16183.34512606534,16154.90487393466,16138.0498046875,False,True
2022-05-25 11:05:00+05:30,16173.19961825284,16163.60018643466,16141.2001953125,False,True
2022-05-25 11:10:00+05:30,16171.399591619318,16159.900213068182,16164.7001953125,False,False
2022-05-25 11:15:00+05:30,16170.676890980114,16152.323109019886,16147.900390625,False,True
2022-05-25 11:20:00+05:30,16171.645152698864,16147.204456676136,16130.5,False,True
2022-05-25 11:25:00+05:30,16169.70889559659,16129.94051846591,16129.5,False,True
2022-05-25 11:30:00+05:30,16161.988547585228,16117.011452414772,16107.2998046875,False,True
2022-05-25 11:35:00+05:30,16144.588911576704,16113.111283735796,16099.0498046875,False,True
2022-05-25 11:40:00+05:30,16141.854714133522,16115.845481178978,16097.5498046875,False,True
2022-05-25 11:45:00+05:30,16125.063609730114,16115.436390269886,16079.349609375,False,True
2022-05-25 11:50:00+05:30,16118.336115056818,16116.213689630682,16076.5498046875,False,True
2022-05-25 11:55:00+05:30,16117.647505326704,16116.902299360796,16071.75,False,True
2022-05-25 12:00:00+05:30,16104.740944602272,16115.709250710228,16056.099609375,False,True
2022-05-25 12:05:00+05:30,16104.570490056818,16115.879705255682,16073.900390625,False,True
2022-05-25 12:10:00+05:30,16104.311345880682,16116.138849431818,16076.150390625,False,True
2022-05-25 12:15:00+05:30,16105.24551669034,16115.20467862216,16098.5498046875,False,True
2022-05-25 12:20:00+05:30,16106.47958096591,16113.97061434659,16082.9501953125,False,True
2022-05-25 12:25:00+05:30,16106.45907315341,16113.99112215909,16073.75,False,True
2022-05-25 12:30:00+05:30,16106.234153053978,16114.216042258522,16066.599609375,False,True
2022-05-25 12:35:00+05:30,16107.550115411932,16112.900079900568,16089.5,False,True
2022-05-25 12:40:00+05:30,16109.806906960228,16110.643288352272,16065.849609375,False,True
2022-05-25 12:45:00+05:30,16109.0546875,16108.6455078125,16069.7998046875,False,True
2022-05-25 12:50:00+05:30,16109.368297230114,16108.331898082386,16063.349609375,False,True
2022-05-25 12:55:00+05:30,16109.484153053978,16108.216042258522,16058.599609375,False,True
2022-05-25 13:00:00+05:30,16098.657049005682,16108.993341619318,16041.75,False,True
2022-05-25 13:05:00+05:30,16093.83407315341,16092.81631747159,16052.150390625,False,True
2022-05-25 13:10:00+05:30,16093.772682883522,16076.927512428978,16069.599609375,False,True
2022-05-25 13:15:00+05:30,16095.770330255682,16074.929865056818,16056.2998046875,False,True
2022-05-25 13:20:00+05:30,16094.461159446022,16053.538840553978,16066.400390625,False,False
2022-05-25 13:25:00+05:30,16094.1611328125,16050.8388671875,16051.7001953125,False,False
2022-05-25 13:30:00+05:30,16090.92431640625,16043.22509765625,16045.400390625,False,False
2022-05-25 13:35:00+05:30,16080.818226207386,16043.381969105114,16025.2001953125,False,True
2022-05-25 13:40:00+05:30,16073.499289772728,16043.150124289772,16027.099609375,False,True
2022-05-25 13:45:00+05:30,16069.758433948864,16041.390980113636,16021.900390625,False,True
2022-05-25 13:50:00+05:30,16069.799449573864,16041.349964488636,16023.650390625,False,True
2022-05-25 13:55:00+05:30,16068.422096946022,16042.727317116478,16032.25,False,True
2022-05-25 14:00:00+05:30,16069.935813210228,16041.213600852272,16037.349609375,False,True
2022-05-25 14:05:00+05:30,16068.72891512784,16042.42049893466,16048.650390625,False,False
2022-05-25 14:10:00+05:30,16071.844770951704,16036.455033735796,16083.349609375,True,False
2022-05-25 14:15:00+05:30,16072.662952769886,16035.636851917614,16095.2998046875,True,False
2022-05-25 14:20:00+05:30,16074.61971768466,16033.68008700284,16083.7998046875,True,False
2022-05-25 14:25:00+05:30,16074.892444957386,16033.407359730114,16064.900390625,False,False
2022-05-25 14:30:00+05:30,16072.710626775568,16034.188787286932,16058.7001953125,False,False
2022-05-25 14:35:00+05:30,16071.374289772728,16035.525124289772,16066.2001953125,False,False
2022-05-25 14:40:00+05:30,16074.01993075284,16032.87948330966,16041.5498046875,False,False
2022-05-25 14:45:00+05:30,16075.233620383522,16031.665793678978,16030.5,False,True
2022-05-25 14:50:00+05:30,16074.892711292614,16032.006702769886,16020.5,False,True
2022-05-25 14:55:00+05:30,16076.345569957386,16029.654430042614,16032.7001953125,False,False
2022-05-25 15:00:00+05:30,16076.99307528409,16027.80672940341,16031.9501953125,False,False
2022-05-25 15:05:00+05:30,16075.60213955966,16029.19766512784,16020.599609375,False,True
2022-05-25 15:10:00+05:30,16074.463556463068,16030.336248224432,16027.7001953125,False,True
2022-05-25 15:15:00+05:30,16073.352272727272,16031.447531960228,16031.099609375,False,True
2022-05-25 15:20:00+05:30,16073.01123046875,16031.78857421875,16034.4501953125,False,False
2022-05-25 15:25:00+05:30,16071.238503196022,16033.561301491478,16037.7998046875,False,False
2022-05-26 09:15:00+05:30,16081.499866832386,16055.200328480114,16086.2001953125,True,False
2022-05-26 09:20:00+05:30,16082.938343394886,16053.761851917614,16088.099609375,True,False
2022-05-26 09:25:00+05:30,16082.529252485796,16054.170942826704,16080.650390625,False,False
2022-05-26 09:30:00+05:30,16084.192915482954,16052.507279829546,16073.0,False,False
2022-05-26 09:35:00+05:30,16084.36337002841,16052.33682528409,16051.650390625,False,True
2022-05-26 09:40:00+05:30,16084.942915482954,16051.757279829546,16037.25,False,True
2022-05-26 09:45:00+05:30,16082.140669389204,16054.559525923296,16040.099609375,False,True
2022-05-26 09:50:00+05:30,16081.854359019886,16054.845836292614,16049.400390625,False,True
2022-05-26 09:55:00+05:30,16081.193048650568,16055.507146661932,16044.2998046875,False,True
2022-05-26 10:00:00+05:30,16080.272594105114,16056.427601207386,16030.4501953125,False,True
2022-05-26 10:05:00+05:30,16080.818048650568,16055.882146661932,16020.75,False,True
2022-05-26 10:10:00+05:30,16080.729359019886,16055.970836292614,16021.0498046875,False,True
2022-05-26 10:15:00+05:30,16079.426979758522,16057.273215553978,16028.400390625,False,True
2022-05-26 10:20:00+05:30,16078.840642755682,16057.859552556818,16019.7001953125,False,True
2022-05-26 10:25:00+05:30,16038.070268110796,16051.879927201704,15960.5,False,True
2022-05-26 10:30:00+05:30,16024.51376065341,16053.08682528409,15952.150390625,False,True
2022-05-26 10:35:00+05:30,16008.208851207386,16054.491344105114,15935.4501953125,False,True
2022-05-26 10:40:00+05:30,16006.008655894886,16054.491344105114,15944.099609375,False,True
2022-05-26 10:45:00+05:30,15995.011408025568,16051.839177911932,15923.25,False,True
2022-05-26 10:50:00+05:30,15989.53369140625,16050.66650390625,15915.5498046875,False,True
2022-05-26 10:55:00+05:30,15989.676979758522,16050.523215553978,15929.9501953125,False,True
2022-05-26 11:00:00+05:30,15990.645241477272,16049.554953835228,15929.5,False,True
2022-05-26 11:05:00+05:30,15980.663396661932,16027.136408025568,15921.75,False,True
2022-05-26 11:10:00+05:30,15977.724920099432,16030.074884588068,15929.349609375,False,True
2022-05-26 11:15:00+05:30,15978.515802556818,16018.734197443182,15944.5498046875,False,True
2022-05-26 11:20:00+05:30,15978.863503196022,16008.886496803978,15925.25,False,True
2022-05-26 11:25:00+05:30,15977.554332386364,15997.195667613636,15918.849609375,False,True
2022-05-26 11:30:00+05:30,15973.759099786932,15997.441095525568,15918.5498046875,False,True
2022-05-26 11:35:00+05:30,15970.886541193182,15997.263849431818,15910.849609375,False,True
2022-05-26 11:40:00+05:30,15969.611594460228,15998.538796164772,15915.599609375,False,True
2022-05-26 11:45:00+05:30,15968.834295099432,15980.915704900568,15925.900390625,False,True
2022-05-26 11:50:00+05:30,15968.111594460228,15978.038796164772,15933.5,False,True
2022-05-26 11:55:00+05:30,15967.402476917614,15972.698109019886,15922.7001953125,False,True
2022-05-26 12:00:00+05:30,15967.99560546875,15972.10498046875,15934.650390625,False,True
2022-05-26 12:05:00+05:30,15967.402476917614,15970.097523082386,15936.75,False,True
2022-05-26 12:10:00+05:30,15967.62060546875,15956.97998046875,15942.849609375,False,True
2022-05-26 12:15:00+05:30,15962.466086647728,15916.033913352272,15962.099609375,False,False
2022-05-26 12:20:00+05:30,15961.05477627841,15912.69522372159,15956.349609375,False,False
2022-05-26 12:25:00+05:30,15963.250177556818,15910.499822443182,15930.9501953125,False,False
2022-05-26 12:30:00+05:30,15963.625177556818,15910.124822443182,15936.2001953125,False,False
2022-05-26 12:35:00+05:30,15964.041193181818,15909.708806818182,15962.5,False,False
2022-05-26 12:40:00+05:30,15963.311700994318,15912.638494318182,15969.7001953125,True,False
2022-05-26 12:45:00+05:30,15963.516246448864,15922.784534801136,15969.849609375,True,False
2022-05-26 12:50:00+05:30,15965.909401633522,15940.641379616478,16002.0498046875,True,False
2022-05-26 12:55:00+05:30,15965.922984730114,15941.177601207386,15996.0498046875,True,False
2022-05-26 13:00:00+05:30,15975.032049005682,16004.068536931818,16068.2998046875,True,False
2022-05-26 13:05:00+05:30,15976.27969637784,16012.17049893466,16064.400390625,True,False
2022-05-26 13:10:00+05:30,15977.063787286932,16021.686212713068,16094.150390625,True,False
2022-05-26 13:15:00+05:30,15982.78426846591,16074.76651278409,16148.400390625,True,False
2022-05-26 13:20:00+05:30,15984.802556818182,16072.748224431818,16136.650390625,True,False
2022-05-26 13:25:00+05:30,15989.940607244318,16073.259588068182,16128.75,True,False
2022-05-26 13:30:00+05:30,15995.507102272728,16072.543678977272,16134.4501953125,True,False
2022-05-26 13:35:00+05:30,16003.181906960228,16076.617897727272,16152.150390625,True,False
2022-05-26 13:40:00+05:30,16004.57284268466,16076.87735262784,16142.349609375,True,False
2022-05-26 13:45:00+05:30,16004.518377130682,16076.931818181818,16133.25,True,False
2022-05-26 13:50:00+05:30,16012.87979403409,16074.32040127841,16106.5498046875,True,False
2022-05-26 13:55:00+05:30,16014.829767400568,16072.370427911932,16090.9501953125,True,False
2022-05-26 14:00:00+05:30,16015.770729758522,16071.429465553978,16084.7001953125,True,False
2022-05-26 14:05:00+05:30,16016.472922585228,16070.727272727272,16077.5,True,False
2022-05-26 14:10:00+05:30,16017.12744140625,16070.07275390625,16082.599609375,True,False
2022-05-26 14:15:00+05:30,16017.425248579546,16072.274946732954,16098.900390625,True,False
2022-05-26 14:20:00+05:30,16031.234197443182,16069.015802556818,16132.0498046875,True,False
2022-05-26 14:25:00+05:30,16051.649857954546,16069.649946732954,16135.400390625,True,False
2022-05-26 14:30:00+05:30,16057.736638849432,16067.713556463068,16118.650390625,True,False
2022-05-26 14:35:00+05:30,16064.59579190341,16066.55459872159,16125.150390625,True,False
2022-05-26 14:40:00+05:30,16080.448064630682,16067.952325994318,16143.849609375,True,False
2022-05-26 14:45:00+05:30,16091.06795987216,16068.63223544034,16151.9501953125,True,False
2022-05-26 14:50:00+05:30,16141.232155539772,16088.568625710228,16175.5,True,False
2022-05-26 14:55:00+05:30,16149.7705078125,16098.3798828125,16182.4501953125,True,False
2022-05-26 15:00:00+05:30,16153.4658203125,16096.484375,16154.400390625,True,False
2022-05-26 15:05:00+05:30,16148.890846946022,16101.059348366478,16148.0498046875,False,False
2022-05-26 15:10:00+05:30,16147.724831321022,16102.225363991478,16172.25,True,False
2022-05-26 15:15:00+05:30,16146.89306640625,16104.10693359375,16187.099609375,True,False
2022-05-26 15:20:00+05:30,16146.940740411932,16119.208673650568,16197.2001953125,True,False
2022-05-26 15:25:00+05:30,16141.397638494318,16125.802556818182,16201.5498046875,True,False
2022-05-27 09:15:00+05:30,16155.46346768466,16237.18594637784,16282.7998046875,True,False
2022-05-27 09:20:00+05:30,16158.340687144886,16234.308726917614,16315.400390625,True,False
2022-05-27 09:25:00+05:30,16155.040793678978,16237.608620383522,16315.349609375,True,False
2022-05-27 09:30:00+05:30,16154.420365767046,16238.229048295454,16316.4501953125,True,False
2022-05-27 09:35:00+05:30,16156.62948330966,16236.01993075284,16289.0,True,False
2022-05-27 09:40:00+05:30,16163.85498046875,16234.44482421875,16319.2998046875,True,False
2022-05-27 09:45:00+05:30,16176.30899325284,16233.64022549716,16309.0498046875,True,False
2022-05-27 09:50:00+05:30,16191.727982954546,16233.272017045454,16306.9501953125,True,False
2022-05-27 09:55:00+05:30,16191.332475142046,16233.667524857954,16311.75,True,False
2022-05-27 10:00:00+05:30,16195.171164772728,16229.828835227272,16259.099609375,True,False
2022-05-27 10:05:00+05:30,16194.571111505682,16230.428888494318,16268.5498046875,True,False
2022-05-27 10:10:00+05:30,16218.36434659091,16230.88565340909,16280.2001953125,True,False
2022-05-27 10:15:00+05:30,16231.095969460228,16229.453835227272,16253.099609375,True,False
2022-05-27 10:20:00+05:30,16230.693803267046,16229.856001420454,16260.0498046875,True,False
2022-05-27 10:25:00+05:30,16229.70516690341,16230.84463778409,16263.900390625,True,False
2022-05-27 10:30:00+05:30,16229.105113636364,16231.444691051136,16254.2001953125,True,False
2022-05-27 10:35:00+05:30,16228.41650390625,16232.13330078125,16274.5498046875,True,False
2022-05-27 10:40:00+05:30,16243.316228693182,16233.033380681818,16281.75,True,False
2022-05-27 10:45:00+05:30,16266.682306463068,16234.867498224432,16275.5498046875,True,False
2022-05-27 10:50:00+05:30,16278.67041015625,16234.77880859375,16266.75,False,False
2022-05-27 10:55:00+05:30,16289.345525568182,16233.803888494318,16245.7001953125,False,False
2022-05-27 11:00:00+05:30,16331.863458806818,16232.085759943182,16242.5498046875,False,False
2022-05-27 11:05:00+05:30,16317.320356889204,16246.229447798296,16257.4501953125,False,False
2022-05-27 11:10:00+05:30,16313.95907315341,16249.59073153409,16253.2998046875,False,False
2022-05-27 11:15:00+05:30,16314.34073153409,16248.25887784091,16246.400390625,False,True
2022-05-27 11:20:00+05:30,16313.836159446022,16248.013449928978,16262.9501953125,False,False
2022-05-27 11:25:00+05:30,16311.306507457386,16248.943492542614,16272.9501953125,False,False
2022-05-27 11:30:00+05:30,16307.604181463068,16250.495427911932,16263.7998046875,False,False
2022-05-27 11:35:00+05:30,16307.011052911932,16250.488947088068,16256.75,False,False
2022-05-27 11:40:00+05:30,16304.999689275568,16246.550115411932,16257.0,False,False
2022-05-27 11:45:00+05:30,16302.422496448864,16245.377308238636,16258.0,False,False
2022-05-27 11:50:00+05:30,16296.572443181818,16231.277166193182,16247.5498046875,False,False
2022-05-27 11:55:00+05:30,16295.126908735796,16232.722700639204,16253.0,False,False
2022-05-27 12:00:00+05:30,16293.483753551136,16234.215465198864,16254.0,False,False
2022-05-27 12:05:00+05:30,16290.667791193182,16237.031427556818,16260.349609375,False,False
2022-05-27 12:10:00+05:30,16281.702281605114,16234.597523082386,16237.5,False,False
2022-05-27 12:15:00+05:30,16284.538618607954,16231.761186079546,16267.0,False,False
2022-05-27 12:20:00+05:30,16285.08407315341,16231.21573153409,16283.0498046875,False,False
2022-05-27 12:25:00+05:30,16281.42276278409,16234.87704190341,16284.349609375,True,False
2022-05-27 12:30:00+05:30,16281.7431640625,16243.056640625,16295.5,True,False
2022-05-27 12:35:00+05:30,16281.293190696022,16244.607199928978,16301.650390625,True,False
2022-05-27 12:40:00+05:30,16281.409046519886,16245.491344105114,16292.2001953125,True,False
2022-05-27 12:45:00+05:30,16279.840864701704,16247.059525923296,16282.2998046875,True,False
2022-05-27 12:50:00+05:30,16278.784046519886,16248.116344105114,16288.099609375,True,False
2022-05-27 12:55:00+05:30,16277.958939985796,16248.941450639204,16298.75,True,False
2022-05-27 13:00:00+05:30,16278.688299005682,16257.611505681818,16311.150390625,True,False
2022-05-27 13:05:00+05:30,16278.06787109375,16261.48193359375,16313.900390625,True,False
2022-05-27 13:10:00+05:30,16276.636052911932,16271.264337713068,16316.900390625,True,False
2022-05-27 13:15:00+05:30,16279.179421164772,16293.421164772728,16340.7001953125,True,False
2022-05-27 13:20:00+05:30,16279.94979580966,16292.65079012784,16342.4501953125,True,False
2022-05-27 13:25:00+05:30,16278.67471590909,16293.92587002841,16347.7998046875,True,False
2022-05-27 13:30:00+05:30,16280.324529474432,16293.225275213068,16333.4501953125,True,False
2022-05-27 13:35:00+05:30,16280.93124112216,16292.61856356534,16344.2998046875,True,False
2022-05-27 13:40:00+05:30,16280.24276455966,16293.60782137784,16348.349609375,True,False
2022-05-27 13:45:00+05:30,16280.26327237216,16293.58731356534,16346.349609375,True,False
2022-05-27 13:50:00+05:30,16287.374689275568,16290.525701349432,16342.75,True,False
2022-05-27 13:55:00+05:30,16289.94522372159,16299.40536221591,16358.7998046875,True,False
2022-05-27 14:00:00+05:30,16293.408913352272,16307.491477272728,16361.7001953125,True,False
2022-05-27 14:05:00+05:30,16328.875044389204,16308.725541548296,16346.599609375,True,False
2022-05-27 14:10:00+05:30,16337.083274147728,16309.216530539772,16340.0498046875,True,False
2022-05-27 14:15:00+05:30,16339.676402698864,16307.873401988636,16332.650390625,False,False
2022-05-27 14:20:00+05:30,16339.492498224432,16308.057306463068,16326.5498046875,False,False
2022-05-27 14:25:00+05:30,16341.033513849432,16306.516290838068,16338.7998046875,False,False
2022-05-27 14:30:00+05:30,16343.706187855114,16303.843616832386,16306.5498046875,False,False
2022-05-27 14:35:00+05:30,16345.240278764204,16302.309525923296,16314.650390625,False,False
2022-05-27 14:40:00+05:30,16354.22265625,16301.927734375,16309.150390625,False,False
2022-05-27 14:45:00+05:30,16359.18612393466,16299.51407137784,16326.849609375,False,False
2022-05-27 14:50:00+05:30,16359.329412286932,16299.370783025568,16340.650390625,False,False
2022-05-27 14:55:00+05:30,16359.608931107954,16299.091264204546,16338.2001953125,False,False
2022-05-27 15:00:00+05:30,16362.24072265625,16296.45947265625,16349.7001953125,False,False
2022-05-27 15:05:00+05:30,16358.599653764204,16300.100541548296,16347.0498046875,False,False
2022-05-27 15:10:00+05:30,16357.95205965909,16300.74813565341,16346.0498046875,False,False
2022-05-27 15:15:00+05:30,16358.63387784091,16300.06631747159,16357.7998046875,False,False
2022-05-27 15:20:00+05:30,16356.643022017046,16302.057173295454,16357.2001953125,True,False
2022-05-27 15:25:00+05:30,16354.9384765625,16303.76171875,16356.099609375,True,False
2022-05-30 09:15:00+05:30,16379.974786931818,16455.27521306818,16539.5,True,False
2022-05-30 09:20:00+05:30,16385.24529474432,16495.00470525568,16592.0,True,False
2022-05-30 09:25:00+05:30,16386.58429509943,16510.36687677557,16592.94921875,True,False
2022-05-30 09:30:00+05:30,16384.579723011364,16523.471058238636,16598.94921875,True,False
2022-05-30 09:35:00+05:30,16385.145552201706,16522.905229048294,16596.69921875,True,False
2022-05-30 09:40:00+05:30,16382.990767045454,16525.060014204544,16596.55078125,True,False
2022-05-30 09:45:00+05:30,16384.947798295456,16536.503373579544,16595.400390625,True,False
2022-05-30 09:50:00+05:30,16385.00226384943,16536.44890802557,16611.80078125,True,False
2022-05-30 09:55:00+05:30,16383.97940340909,16537.471768465908,16609.0,True,False
2022-05-30 10:00:00+05:30,16384.60662286932,16542.44415838068,16628.19921875,True,False
2022-05-30 10:05:00+05:30,16381.55215731534,16548.197842684658,16621.099609375,True,False
2022-05-30 10:10:00+05:30,16388.190340909092,16549.459073153408,16628.05078125,True,False
2022-05-30 10:15:00+05:30,16388.395241477272,16549.704367897728,16622.349609375,True,False
2022-05-30 10:20:00+05:30,16401.938698508522,16552.111106178978,16617.150390625,True,False
2022-05-30 10:25:00+05:30,16407.863503196022,16556.736106178978,16631.650390625,True,False
2022-05-30 10:30:00+05:30,16407.747780539772,16556.851828835228,16627.099609375,True,False
2022-05-30 10:35:00+05:30,16419.193758877842,16559.607022372158,16636.849609375,True,False
2022-05-30 10:40:00+05:30,16418.709028764206,16561.690385298294,16637.19921875,True,False
2022-05-30 10:45:00+05:30,16420.52752130682,16562.52228338068,16635.150390625,True,False
2022-05-30 10:50:00+05:30,16431.46368963068,16571.93670099432,16643.75,True,False
2022-05-30 10:55:00+05:30,16432.664151278408,16576.836825284092,16651.900390625,True,False
2022-05-30 11:00:00+05:30,16593.59588068182,16583.70490056818,16657.19921875,True,False
2022-05-30 11:05:00+05:30,16595.10564630682,16616.39435369318,16670.44921875,True,False
2022-05-30 11:10:00+05:30,16634.023881392044,16638.677290482956,16686.94921875,True,False
2022-05-30 11:15:00+05:30,16637.748934659092,16641.901455965908,16681.599609375,True,False
2022-05-30 11:20:00+05:30,16637.3603515625,16642.2900390625,16670.099609375,True,False
2022-05-30 11:25:00+05:30,16638.04216974432,16641.60822088068,16685.30078125,True,False
2022-05-30 11:30:00+05:30,16643.420987215908,16641.928622159092,16673.30078125,True,False
2022-05-30 11:35:00+05:30,16643.014737215908,16643.885653409092,16677.30078125,True,False
2022-05-30 11:40:00+05:30,16653.543501420456,16648.405717329544,16693.94921875,True,False
2022-05-30 11:45:00+05:30,16654.382191051136,16647.567027698864,16678.900390625,True,False
2022-05-30 11:50:00+05:30,16656.261629971592,16648.937588778408,16681.5,True,False
2022-05-30 11:55:00+05:30,16656.131924715908,16649.067294034092,16674.900390625,True,False
2022-05-30 12:00:00+05:30,16655.695667613636,16649.503551136364,16673.25,True,False
2022-05-30 12:05:00+05:30,16655.218128551136,16649.981090198864,16676.05078125,True,False
2022-05-30 12:10:00+05:30,16661.408647017044,16648.890181107956,16666.599609375,True,False
2022-05-30 12:15:00+05:30,16669.65642755682,16649.14240056818,16645.650390625,False,True
2022-05-30 12:20:00+05:30,16670.270063920456,16648.528764204544,16656.75,False,False
2022-05-30 12:25:00+05:30,16677.03497869318,16648.96502130682,16652.400390625,False,False
2022-05-30 12:30:00+05:30,16678.766690340908,16647.233309659092,16667.849609375,False,False
2022-05-30 12:35:00+05:30,16678.896129261364,16647.103870738636,16664.650390625,False,False
2022-05-30 12:40:00+05:30,16685.617453835228,16648.030983664772,16664.69921875,False,False
